,userID,itemID,rating
34752,15412,16,0
34753,15425,16,0
34754,15437,16,0
34755,1545,16,0
34756,15492,16,0
34757,15509,16,0
34758,15514,16,0
34759,15571,16,1
34760,15634,16,0
34761,157,16,1
34762,15749,16,0
34763,15774,16,0
34764,15801,16,0
34765,1585,16,0
34766,15871,16,1
34767,15880,16,0
34768,15956,16,0
34769,16008,16,0
34770,16045,16,0
34771,1613,16,0
34772,16147,16,2
34773,1621,16,0
34774,16231,16,0
34775,16330,16,0
34776,16334,16,0
34777,16389,16,0
34778,16424,16,0
34779,16443,16,0
34780,16507,16,0
34781,16516,16,1
34782,16522,16,0
34783,16571,16,0
34784,16584,16,2
34785,16643,16,0
34786,16720,16,0
34787,16739,16,0
34788,16743,16,0
34789,16746,16,0
34790,16770,16,0
34791,16773,16,0
34792,16812,16,0
34793,16836,16,0
34794,16838,16,0
34795,16867,16,0
34796,16894,16,0
34797,16934,16,0
34798,1697,16,0
34799,17016,16,0
34800,17152,16,0
34801,17263,16,0
34802,17264,16,0
34803,17285,16,0
34804,173,16,0
34805,1734,16,5
34806,17351,16,0
34807,17354,16,0
34808,17458,16,0
34809,17472,16,0
34810,17492,16,0
34811,17552,16,0
34812,17640,16,0
34813,17660,16,0
34814,17671,16,0
34815,17689,16,0
34816,17708,16,0
34817,17749,16,0
34818,1775,16,0
34819,17791,16,0
34820,17804,16,0
34821,17866,16,0
34822,17875,16,1
34823,17907,16,1
34824,17918,16,0
34825,17941,16,0
34826,17949,16,0
34827,17960,16,0
34828,18000,16,0
34829,18005,16,0
34830,18016,16,0
34831,18024,16,0
34832,18036,16,0
34833,18054,16,0
34834,18063,16,0
34835,18113,16,0
34836,18127,16,0
34837,1817,16,0
34838,18244,16,0
34839,18311,16,0
34840,1838,16,0
34841,18394,16,1
34842,184,16,0
34843,18425,16,1
34844,1848,16,0
34845,18480,16,0
34846,18498,16,0
34847,18501,16,0
34848,18721,16,0
34849,18744,16,0
34850,18843,16,0
34851,18952,16,0
34852,19003,16,0
34853,19097,16,0
34854,19132,16,0
34855,1916,16,0
34856,19340,16,0
34857,19353,16,0
34858,19379,16,0
34859,19397,16,0
34860,19410,16,0
34861,195,16,0
34862,19558,16,0
34863,19565,16,0
34864,19586,16,0
34865,19645,16,0
34866,19663,16,0
34867,19668,16,0
34868,19726,16,0
34869,19727,16,0
34870,19734,16,0
34871,19759,16,0
34872,1976,16,0
34873,19760,16,0
34874,19838,16,0
34875,1994,16,0
34876,19942,16,0
34877,19976,16,1
34878,20011,16,0
34879,20022,16,0
34880,20029,16,0
34881,20083,16,0
34882,20090,16,0
34883,20143,16,0
34884,20181,16,0
34885,20230,16,0
34886,20320,16,0
34887,20398,16,0
34888,2041,16,0
34889,20424,16,0
34890,20439,16,0
34891,20444,16,0
34892,2046,16,0
34893,20475,16,0
34894,20510,16,2
34895,20569,16,0
34896,20602,16,0
34897,20657,16,1
34898,207,16,0
34899,2073,16,0
34900,20808,16,0
34901,20810,16,0
34902,20838,16,0
34903,2086,16,0
34904,20899,16,0
34905,20902,16,2
34906,20914,16,0
34907,20960,16,0
34908,20965,16,0
34909,20998,16,0
34910,21154,16,0
34911,21187,16,0
34912,21189,16,0
34913,2119,16,0
34914,2120,16,0
34915,21260,16,0
34916,21349,16,0
34917,21365,16,1
34918,2137,16,1
34919,21376,16,0
34920,21408,16,1
34921,21431,16,1
34922,21434,16,0
34923,21497,16,0
34924,21498,16,0
34925,2153,16,0
34926,21567,16,1
34927,21638,16,0
34928,2164,16,0
34929,2169,16,0
34930,21712,16,0
34931,2176,16,0
34932,21828,16,0
34933,2184,16,0
34934,21855,16,0
34935,2188,16,0
34936,21888,16,0
34937,2189,16,0
34938,21908,16,0
34939,21916,16,0
34940,2193,16,0
34941,21936,16,0
34942,21956,16,0
34943,21991,16,0
34944,2200,16,1
34945,22024,16,0
34946,22045,16,0
34947,22089,16,0
34948,22110,16,0
34949,22120,16,0
34950,22131,16,0
34951,22395,16,0
34952,22452,16,0
34953,2247,16,0
34954,225,16,1
34955,22505,16,0
34956,22618,16,0
34957,22714,16,0
34958,2273,16,1
34959,22782,16,0
34960,22995,16,0
34961,23003,16,0
34962,23015,16,0
34963,23024,16,0
34964,23112,16,0
34965,23119,16,0
34966,23133,16,0
34967,23157,16,0
34968,23165,16,0
34969,23193,16,0
34970,2320,16,0
34971,23210,16,0
34972,23218,16,0
34973,23306,16,0
34974,23369,16,0
34975,2338,16,0
34976,23386,16,0
34977,23414,16,0
34978,2342,16,0
34979,23421,16,0
34980,23434,16,1
34981,23445,16,0
34982,23448,16,0
34983,23550,16,0
34984,23552,16,0
34985,23799,16,0
34986,23832,16,0
34987,23850,16,0
34988,23859,16,0
34989,23893,16,0
34990,23953,16,0
34991,24121,16,1
34992,24126,16,1
34993,24128,16,0
34994,24190,16,0
34995,2420,16,0
34996,24207,16,0
34997,24237,16,0
34998,24242,16,0
34999,24281,16,0
35000,2430,16,0
35001,24332,16,0
35002,24333,16,0
35003,24360,16,0
35004,24436,16,1
35005,2451,16,0
35006,24525,16,0
35007,2453,16,0
35008,24595,16,1
35009,24604,16,0
35010,24667,16,0
35011,2469,16,0
35012,24772,16,0
35013,24785,16,0
35014,24793,16,0
35015,24802,16,0
35016,24803,16,0
35017,2482,16,0
35018,24886,16,0
35019,25033,16,1
35020,25068,16,0
35021,25093,16,0
35022,25107,16,0
35023,25125,16,0
35024,25141,16,0
35025,252,16,0
35026,25296,16,0
35027,25371,16,0
35028,2540,16,0
35029,2542,16,0
35030,2568,16,0
35031,25746,16,0
35032,25795,16,0
35033,25867,16,0
35034,25928,16,0
35035,25971,16,0
35036,26044,16,1
35037,26078,16,0
35038,26093,16,0
35039,26115,16,0
35040,2612,16,0
35041,2618,16,0
35042,26255,16,0
35043,263,16,0
35044,26334,16,1
35045,26358,16,0
35046,26443,16,1
35047,26499,16,0
35048,26513,16,0
35049,26536,16,0
35050,26594,16,0
35051,2664,16,0
35052,26645,16,0
35053,26671,16,0
35054,26678,16,0
35055,26685,16,0
35056,26715,16,0
35057,2672,16,1
35058,26721,16,0
35059,26726,16,0
35060,26749,16,0
35061,26750,16,0
35062,268,16,0
35063,26800,16,0
35064,26830,16,0
35065,26835,16,0
35066,26906,16,0
35067,26915,16,0
35068,26999,16,0
35069,27004,16,0
35070,2705,16,0
35071,27050,16,0
35072,27107,16,0
35073,27116,16,0
35074,27118,16,0
35075,27126,16,0
35076,27138,16,0
35077,27257,16,0
35078,27258,16,0
35079,27259,16,0
35080,2727,16,0
35081,27288,16,0
35082,2729,16,1
35083,27293,16,1
35084,27300,16,0
35085,27310,16,0
35086,27329,16,0
35087,2733,16,0
35088,27333,16,0
35089,27384,16,0
35090,27409,16,0
35091,27436,16,1
35092,27442,16,0
35093,27469,16,0
35094,27503,16,0
35095,27513,16,0
35096,27514,16,0
35097,27528,16,0
35098,27548,16,0
35099,2755,16,0
35100,27569,16,0
35101,27613,16,0
35102,27628,16,0
35103,27634,16,0
35104,27647,16,0
35105,27657,16,0
35106,27687,16,0
35107,27707,16,0
35108,27741,16,1
35109,2777,16,0
35110,27776,16,0
35111,2781,16,0
35112,2782,16,0
35113,2786,16,0
35114,27926,16,0
35115,27949,16,0
35116,2796,16,0
35117,27967,16,0
35118,27994,16,0
35119,2800,16,1
35120,2811,16,2
35121,2820,16,0
35122,2821,16,0
35123,28212,16,0
35124,28274,16,0
35125,28371,16,0
35126,2843,16,1
35127,2946,16,0
35128,296,16,0
35129,2961,16,0
35130,2973,16,0
35131,2995,16,3
35132,2998,16,0
35133,3034,16,3
35134,3035,16,0
35135,3059,16,1
35136,306,16,0
35137,3062,16,1
35138,3084,16,0
35139,3085,16,2
35140,3091,16,0
35141,3101,16,1
35142,3104,16,0
35143,3108,16,0
35144,3109,16,0
35145,3117,16,0
35146,3122,16,0
35147,3169,16,0
35148,3177,16,1
35149,318,16,0
35150,3201,16,0
35151,3227,16,0
35152,3228,16,0
35153,323,16,1
35154,3232,16,0
35155,3247,16,2
35156,3253,16,0
35157,3261,16,1
35158,3280,16,0
35159,3340,16,0
35160,3352,16,0
35161,3385,16,1
35162,3389,16,0
35163,34,16,0
35164,3435,16,0
35165,3445,16,0
35166,3449,16,1
35167,3468,16,0
35168,347,16,0
35169,3472,16,0
35170,3539,16,0
35171,3541,16,2
35172,3543,16,2
35173,3554,16,0
35174,3568,16,0
35175,3580,16,0
35176,3595,16,0
35177,3663,16,0
35178,3711,16,1
35179,3720,16,0
35180,3723,16,0
35181,3747,16,0
35182,3773,16,0
35183,3779,16,0
35184,3785,16,0
35185,3814,16,0
35186,3860,16,0
35187,387,16,0
35188,3899,16,2
35189,3926,16,0
35190,3951,16,0
35191,3952,16,1
35192,3960,16,0
35193,3968,16,0
35194,4044,16,0
35195,4049,16,0
35196,4076,16,0
35197,4095,16,0
35198,4135,16,0
35199,4166,16,0
35200,4205,16,0
35201,4225,16,0
35202,4274,16,0
35203,4282,16,0
35204,4287,16,2
35205,4316,16,0
35206,4322,16,0
35207,4339,16,0
35208,4358,16,0
35209,4375,16,0
35210,4376,16,0
35211,44,16,1
35212,4425,16,0
35213,4429,16,0
35214,4433,16,1
35215,445,16,0
35216,4453,16,1
35217,4534,16,0
35218,4540,16,0
35219,4543,16,0
35220,456,16,1
35221,4604,16,0
35222,461,16,0
35223,4624,16,0
35224,4625,16,0
35225,4670,16,1
35226,4702,16,0
35227,4704,16,0
35228,4705,16,0
35229,4752,16,0
35230,4767,16,2
35231,4771,16,0
35232,4780,16,0
35233,4791,16,4
35234,4792,16,0
35235,4808,16,0
35236,481,16,0
35237,4814,16,0
35238,4815,16,1
35239,4816,16,0
35240,4822,16,0
35241,4840,16,0
35242,4845,16,0
35243,4891,16,1
35244,4914,16,0
35245,4930,16,0
35246,4967,16,0
35247,4986,16,0
35248,5028,16,0
35249,504,16,0
35250,5051,16,0
35251,5053,16,1
35252,5066,16,0
35253,5077,16,0
35254,5090,16,0
35255,5102,16,0
35256,5114,16,0
35257,5182,16,0
35258,5185,16,0
35259,5201,16,0
35260,5240,16,0
35261,5250,16,0
35262,5272,16,0
35263,5301,16,0
35264,5334,16,0
35265,5370,16,1
35266,5371,16,0
35267,540,16,0
35268,5422,16,0
35269,5472,16,0
35270,5521,16,1
35271,5522,16,0
35272,5523,16,0
35273,5531,16,0
35274,5600,16,4
35275,5601,16,0
35276,5611,16,0
35277,562,16,0
35278,5630,16,0
35279,5643,16,0
35280,5707,16,2
35281,5713,16,0
35282,5774,16,0
35283,578,16,10
35284,589,16,1
35285,5910,16,1
35286,5921,16,0
35287,5927,16,0
35288,5929,16,0
35289,5963,16,0
35290,5997,16,0
35291,6038,16,0
35292,6040,16,0
35293,6049,16,0
35294,6052,16,0
35295,6066,16,0
35296,6072,16,0
35297,6118,16,2
35298,6162,16,0
35299,6176,16,2
35300,6181,16,0
35301,619,16,0
35302,6192,16,0
35303,6244,16,0
35304,6248,16,0
35305,6253,16,0
35306,6274,16,0
35307,6290,16,1
35308,6335,16,4
35309,6342,16,0
35310,6344,16,0
35311,6380,16,1
35312,6397,16,0
35313,6437,16,0
35314,6515,16,0
35315,6532,16,2
35316,6597,16,0
35317,6601,16,0
35318,6618,16,0
35319,6651,16,1
35320,666,16,0
35321,669,16,1
35322,6704,16,0
35323,6731,16,0
35324,6734,16,0
35325,6792,16,0
35326,68,16,0
35327,6941,16,1
35328,7001,16,1
35329,7020,16,0
35330,7059,16,0
35331,7066,16,0
35332,71,16,1
35333,713,16,1
35334,7146,16,0
35335,7165,16,0
35336,7176,16,1
35337,7207,16,0
35338,7230,16,0
35339,7232,16,0
35340,7243,16,0
35341,7283,16,0
35342,729,16,0
35343,7328,16,2
35344,7368,16,1
35345,7401,16,0
35346,7511,16,0
35347,7586,16,0
35348,7621,16,0
35349,7624,16,1
35350,7628,16,0
35351,7652,16,0
35352,7654,16,5
35353,7658,16,1
35354,7711,16,0
35355,7743,16,0
35356,7793,16,0
35357,7796,16,1
35358,7850,16,0
35359,7869,16,0
35360,787,16,0
35361,7899,16,0
35362,7939,16,0
35363,7954,16,1
35364,80,16,0
35365,807,16,0
35366,8085,16,0
35367,8096,16,0
35368,810,16,0
35369,8102,16,1
35370,8119,16,0
35371,8157,16,0
35372,8158,16,2
35373,8171,16,1
35374,8175,16,0
35375,8198,16,0
35376,8252,16,0
35377,8283,16,2
35378,843,16,1
35379,8449,16,0
35380,8482,16,0
35381,8531,16,0
35382,854,16,0
35383,857,16,0
35384,8620,16,0
35385,8627,16,0
35386,8658,16,0
35387,8661,16,0
35388,8693,16,0
35389,8714,16,1
35390,8722,16,1
35391,8724,16,0
35392,8743,16,0
35393,8845,16,0
35394,886,16,0
35395,8862,16,0
35396,8915,16,0
35397,8924,16,0
35398,8925,16,1
35399,900,16,0
35400,9007,16,0
35401,9067,16,0
35402,911,16,0
35403,9129,16,0
35404,914,16,2
35405,9147,16,1
35406,9226,16,0
35407,9230,16,1
35408,9249,16,0
35409,9277,16,2
35410,929,16,0
35411,9330,16,1
35412,9336,16,0
35413,9337,16,0
35414,934,16,0
35415,9352,16,0
35416,936,16,0
35417,937,16,0
35418,9389,16,1
35419,9403,16,0
35420,9409,16,0
35421,9428,16,0
35422,9430,16,0
35423,9435,16,0
35424,9453,16,0
35425,9454,16,0
35426,9480,16,0
35427,9492,16,0
35428,950,16,0
35429,9501,16,0
35430,9524,16,2
35431,9528,16,0
35432,9540,16,2
35433,9552,16,0
35434,9576,16,0
35435,9617,16,0
35436,9630,16,0
35437,9637,16,0
35438,9684,16,0
35439,9744,16,0
35440,975,16,0
35441,9809,16,0
35442,982,16,0
35443,9894,16,0
35444,9924,16,0
35445,9928,16,0
35446,9973,16,0
35447,9984,16,1
35448,9985,16,0
35449,9987,16,0
35450,10225,160,0
35451,10326,160,0
35452,1034,160,0
35453,10425,160,1
35454,10435,160,0
35455,10454,160,3
35456,1059,160,2
35457,10606,160,2
35458,10668,160,1
35459,10685,160,0
35460,10748,160,0
35461,1116,160,0
35462,114,160,1
35463,1143,160,0
35464,11459,160,0
35465,11578,160,0
35466,11581,160,0
35467,11625,160,0
35468,1189,160,0
35469,11985,160,0
35470,12021,160,0
35471,12066,160,0
35472,12098,160,0
35473,12100,160,0
35474,1211,160,0
35475,12238,160,0
35476,12384,160,2
35477,1262,160,0
35478,12648,160,4
35479,12746,160,0
35480,128,160,0
35481,12813,160,1
35482,12896,160,0
35483,1293,160,0
35484,12977,160,3
35485,13038,160,0
35486,13140,160,0
35487,13175,160,0
35488,13220,160,1
35489,1325,160,0
35490,13310,160,1
35491,13545,160,1
35492,13557,160,0
35493,13573,160,0
35494,137,160,0
35495,13799,160,4
35496,13860,160,1
35497,14102,160,0
35498,14137,160,2
35499,14219,160,0
35500,14247,160,0
35501,14398,160,1
35502,144,160,0
35503,14609,160,0
35504,1463,160,1
35505,14658,160,1
35506,14671,160,1
35507,14907,160,0
35508,1496,160,1
35509,15110,160,0
35510,15149,160,1
35511,15199,160,3
35512,1524,160,3
35513,15251,160,0
35514,15353,160,0
35515,15458,160,0
35516,15585,160,0
35517,157,160,0
35518,1580,160,0
35519,15912,160,0
35520,16003,160,0
35521,16015,160,0
35522,1609,160,0
35523,16227,160,0
35524,16245,160,1
35525,163,160,0
35526,1647,160,1
35527,16589,160,0
35528,1667,160,0
35529,1676,160,3
35530,16795,160,0
35531,16903,160,0
35532,17016,160,1
35533,17025,160,0
35534,17083,160,1
35535,17275,160,0
35536,17303,160,1
35537,17562,160,0
35538,17573,160,0
35539,17621,160,0
35540,17689,160,0
35541,17793,160,0
35542,17819,160,0
35543,17966,160,0
35544,18134,160,2
35545,18174,160,0
35546,182,160,1
35547,18309,160,1
35548,18545,160,1
35549,18575,160,0
35550,18678,160,0
35551,18717,160,0
35552,19199,160,0
35553,19208,160,0
35554,19627,160,0
35555,19655,160,1
35556,19695,160,0
35557,1974,160,0
35558,19765,160,0
35559,19769,160,0
35560,19812,160,0
35561,19872,160,0
35562,20199,160,0
35563,20319,160,1
35564,20338,160,0
35565,20474,160,0
35566,20485,160,1
35567,20490,160,0
35568,20509,160,1
35569,20631,160,2
35570,20914,160,0
35571,20980,160,1
35572,21156,160,0
35573,21242,160,0
35574,21267,160,0
35575,21305,160,0
35576,21325,160,0
35577,21414,160,0
35578,21497,160,0
35579,21512,160,0
35580,21706,160,0
35581,21774,160,1
35582,21842,160,0
35583,21989,160,0
35584,22138,160,0
35585,22320,160,0
35586,22321,160,0
35587,22353,160,2
35588,22355,160,0
35589,2236,160,0
35590,22449,160,0
35591,22488,160,1
35592,22493,160,1
35593,22510,160,0
35594,22683,160,0
35595,2274,160,0
35596,22885,160,1
35597,22915,160,0
35598,22916,160,0
35599,22929,160,2
35600,23081,160,0
35601,23150,160,1
35602,23218,160,0
35603,23565,160,0
35604,2362,160,0
35605,23808,160,2
35606,23893,160,0
35607,23917,160,0
35608,24039,160,1
35609,24056,160,0
35610,24152,160,1
35611,24176,160,0
35612,24241,160,1
35613,24271,160,1
35614,2467,160,0
35615,24813,160,0
35616,2483,160,0
35617,25091,160,0
35618,25191,160,2
35619,25288,160,1
35620,25572,160,0
35621,25612,160,0
35622,2572,160,2
35623,25745,160,1
35624,25960,160,0
35625,26122,160,0
35626,26141,160,0
35627,26186,160,0
35628,26246,160,1
35629,26247,160,0
35630,26358,160,0
35631,264,160,0
35632,26520,160,0
35633,26568,160,1
35634,2664,160,0
35635,26739,160,0
35636,26769,160,0
35637,268,160,0
35638,26853,160,0
35639,26984,160,1
35640,27026,160,0
35641,27159,160,0
35642,27222,160,0
35643,27241,160,0
35644,2749,160,1
35645,27508,160,2
35646,2767,160,0
35647,27825,160,0
35648,27887,160,0
35649,2792,160,0
35650,28028,160,0
35651,28055,160,1
35652,2815,160,6
35653,28247,160,0
35654,2878,160,2
35655,3126,160,1
35656,313,160,1
35657,3170,160,3
35658,323,160,0
35659,3243,160,0
35660,3329,160,0
35661,3331,160,0
35662,3348,160,1
35663,342,160,3
35664,3489,160,0
35665,349,160,1
35666,3544,160,0
35667,3561,160,2
35668,3570,160,0
35669,3651,160,7
35670,3663,160,1
35671,38,160,0
35672,3844,160,0
35673,3871,160,0
35674,3931,160,0
35675,3961,160,1
35676,3974,160,0
35677,4026,160,0
35678,4030,160,2
35679,4077,160,0
35680,4158,160,0
35681,4163,160,0
35682,4188,160,0
35683,4269,160,5
35684,434,160,1
35685,4559,160,1
35686,4620,160,0
35687,4643,160,0
35688,4652,160,1
35689,4766,160,0
35690,481,160,0
35691,4903,160,0
35692,4966,160,0
35693,5025,160,1
35694,5077,160,0
35695,5301,160,0
35696,5444,160,0
35697,5536,160,0
35698,556,160,3
35699,5594,160,1
35700,5617,160,0
35701,5664,160,4
35702,5723,160,0
35703,5774,160,0
35704,5795,160,1
35705,5800,160,1
35706,5819,160,1
35707,5957,160,1
35708,5963,160,0
35709,603,160,4
35710,6149,160,2
35711,6288,160,0
35712,6342,160,1
35713,6406,160,0
35714,6558,160,3
35715,6597,160,0
35716,6601,160,1
35717,6666,160,0
35718,6688,160,0
35719,6700,160,10
35720,6707,160,1
35721,6779,160,0
35722,686,160,0
35723,7119,160,0
35724,7141,160,0
35725,7236,160,1
35726,7272,160,1
35727,7333,160,0
35728,7368,160,0
35729,7396,160,3
35730,7411,160,0
35731,7568,160,0
35732,7595,160,0
35733,7735,160,1
35734,7736,160,0
35735,7771,160,0
35736,7954,160,0
35737,7961,160,1
35738,7993,160,0
35739,8,160,1
35740,8064,160,2
35741,8068,160,0
35742,810,160,4
35743,8112,160,0
35744,8121,160,0
35745,817,160,0
35746,8185,160,0
35747,8213,160,1
35748,8238,160,0
35749,8266,160,1
35750,8356,160,1
35751,8385,160,1
35752,8411,160,0
35753,8596,160,1
35754,86,160,0
35755,869,160,0
35756,8710,160,1
35757,8854,160,0
35758,889,160,0
35759,8924,160,0
35760,8947,160,1
35761,900,160,0
35762,9185,160,0
35763,9267,160,1
35764,9600,160,5
35765,962,160,0
35766,9736,160,0
35767,9816,160,1
35768,9878,160,0
35769,9923,160,0
35770,10036,161,0
35771,10052,161,2
35772,10065,161,0
35773,10076,161,2
35774,10086,161,0
35775,10103,161,0
35776,1013,161,0
35777,10142,161,0
35778,10203,161,0
35779,10204,161,0
35780,10209,161,0
35781,10265,161,0
35782,10269,161,2
35783,10305,161,0
35784,10326,161,0
35785,10329,161,0
35786,10353,161,0
35787,10356,161,0
35788,10360,161,0
35789,10381,161,0
35790,10393,161,0
35791,10404,161,0
35792,10444,161,0
35793,10480,161,0
35794,10533,161,4
35795,10542,161,4
35796,10554,161,0
35797,10556,161,0
35798,1057,161,0
35799,10599,161,0
35800,10621,161,0
35801,10676,161,2
35802,10679,161,0
35803,10697,161,2
35804,109,161,0
35805,10903,161,0
35806,10978,161,4
35807,1100,161,2
35808,11005,161,0
35809,11147,161,0
35810,11307,161,0
35811,11363,161,0
35812,11365,161,0
35813,11394,161,0
35814,1153,161,0
35815,11615,161,0
35816,1165,161,2
35817,1177,161,0
35818,11997,161,0
35819,12087,161,0
35820,12127,161,0
35821,12182,161,0
35822,12187,161,0
35823,1231,161,2
35824,12341,161,0
35825,12365,161,0
35826,12629,161,0
35827,12631,161,0
35828,12675,161,2
35829,12779,161,0
35830,1283,161,0
35831,12939,161,0
35832,1298,161,0
35833,13080,161,0
35834,13101,161,0
35835,13190,161,2
35836,13438,161,0
35837,13500,161,0
35838,13508,161,2
35839,13509,161,0
35840,136,161,8
35841,1363,161,2
35842,1364,161,0
35843,13735,161,0
35844,1386,161,0
35845,1393,161,0
35846,13934,161,0
35847,1396,161,0
35848,14045,161,0
35849,1407,161,0
35850,14144,161,0
35851,14283,161,0
35852,14318,161,0
35853,144,161,0
35854,14410,161,0
35855,1458,161,0
35856,14588,161,0
35857,1494,161,0
35858,15223,161,2
35859,15288,161,2
35860,153,161,0
35861,15363,161,0
35862,15564,161,2
35863,157,161,0
35864,15803,161,0
35865,1605,161,0
35866,165,161,0
35867,16555,161,0
35868,1660,161,0
35869,16617,161,0
35870,16828,161,0
35871,1724,161,0
35872,17296,161,0
35873,1742,161,0
35874,1762,161,4
35875,17694,161,0
35876,1895,161,0
35877,18974,161,0
35878,18978,161,0
35879,1901,161,2
35880,19396,161,0
35881,1944,161,0
35882,19458,161,0
35883,20046,161,0
35884,2011,161,0
35885,20478,161,0
35886,2048,161,0
35887,2059,161,0
35888,20842,161,0
35889,21664,161,0
35890,2169,161,2
35891,218,161,0
35892,21826,161,0
35893,2197,161,0
35894,2204,161,4
35895,2217,161,0
35896,2227,161,0
35897,2228,161,0
35898,2289,161,0
35899,2302,161,0
35900,2328,161,0
35901,233,161,4
35902,2345,161,0
35903,2371,161,2
35904,2379,161,0
35905,2389,161,0
35906,24007,161,0
35907,2408,161,2
35908,24202,161,0
35909,2453,161,0
35910,2480,161,0
35911,2490,161,0
35912,2503,161,0
35913,25488,161,0
35914,257,161,0
35915,2646,161,0
35916,26484,161,0
35917,267,161,0
35918,2677,161,0
35919,26908,161,0
35920,27,161,0
35921,2712,161,0
35922,2719,161,0
35923,2867,161,0
35924,2899,161,0
35925,2902,161,0
35926,2907,161,0
35927,2916,161,0
35928,2971,161,0
35929,2989,161,2
35930,3045,161,0
35931,3051,161,0
35932,3064,161,0
35933,3084,161,0
35934,3169,161,0
35935,3198,161,0
35936,3201,161,4
35937,324,161,2
35938,3305,161,0
35939,331,161,0
35940,3563,161,0
35941,3662,161,0
35942,368,161,0
35943,372,161,2
35944,3804,161,0
35945,3912,161,0
35946,3918,161,2
35947,3977,161,0
35948,4026,161,0
35949,4082,161,4
35950,4089,161,0
35951,4130,161,0
35952,4181,161,0
35953,4205,161,0
35954,4263,161,0
35955,4267,161,0
35956,4344,161,0
35957,4366,161,0
35958,4373,161,0
35959,4376,161,0
35960,4387,161,2
35961,4448,161,0
35962,453,161,0
35963,4592,161,0
35964,4614,161,4
35965,4666,161,0
35966,4679,161,2
35967,4712,161,0
35968,4715,161,0
35969,4728,161,0
35970,4775,161,4
35971,4832,161,0
35972,485,161,0
35973,4879,161,2
35974,4906,161,0
35975,4907,161,0
35976,4939,161,0
35977,4957,161,0
35978,4990,161,0
35979,5025,161,0
35980,5030,161,2
35981,504,161,0
35982,5062,161,0
35983,5079,161,0
35984,5107,161,0
35985,5120,161,0
35986,5121,161,0
35987,5136,161,0
35988,5143,161,0
35989,5191,161,2
35990,5247,161,0
35991,5256,161,2
35992,5264,161,0
35993,5270,161,4
35994,5292,161,2
35995,5295,161,0
35996,5307,161,0
35997,5329,161,0
35998,5351,161,0
35999,5370,161,4
36000,5382,161,0
36001,54,161,0
36002,5404,161,0
36003,5412,161,0
36004,5429,161,0
36005,5434,161,0
36006,5465,161,2
36007,5509,161,0
36008,5513,161,0
36009,5516,161,0
36010,5574,161,0
36011,5602,161,0
36012,5603,161,4
36013,5625,161,0
36014,5637,161,0
36015,5669,161,0
36016,571,161,0
36017,5752,161,0
36018,5779,161,4
36019,5786,161,6
36020,5795,161,0
36021,5804,161,0
36022,5822,161,0
36023,5841,161,0
36024,5850,161,0
36025,5886,161,2
36026,5982,161,2
36027,6047,161,4
36028,6157,161,0
36029,619,161,0
36030,6246,161,0
36031,6257,161,0
36032,6267,161,0
36033,6310,161,0
36034,6316,161,0
36035,6407,161,0
36036,6428,161,0
36037,6476,161,2
36038,6500,161,0
36039,6532,161,10
36040,6559,161,0
36041,6567,161,0
36042,6568,161,0
36043,6587,161,0
36044,6602,161,0
36045,6629,161,0
36046,6635,161,0
36047,6636,161,2
36048,6641,161,0
36049,6676,161,0
36050,6700,161,0
36051,6716,161,0
36052,6728,161,0
36053,6731,161,0
36054,6750,161,0
36055,6980,161,0
36056,7098,161,0
36057,710,161,0
36058,7142,161,0
36059,7169,161,0
36060,7212,161,0
36061,722,161,0
36062,7226,161,0
36063,7346,161,0
36064,7386,161,0
36065,7403,161,0
36066,7414,161,0
36067,7418,161,0
36068,7451,161,0
36069,7467,161,0
36070,7470,161,0
36071,7486,161,0
36072,750,161,2
36073,7567,161,4
36074,7570,161,2
36075,7585,161,0
36076,7589,161,0
36077,7596,161,0
36078,7637,161,0
36079,7653,161,0
36080,7679,161,0
36081,7742,161,2
36082,7758,161,0
36083,7806,161,2
36084,7807,161,0
36085,7824,161,0
36086,7848,161,0
36087,7874,161,0
36088,7901,161,0
36089,7942,161,0
36090,7944,161,0
36091,7945,161,0
36092,7951,161,0
36093,7966,161,0
36094,7981,161,0
36095,8015,161,0
36096,8049,161,2
36097,8065,161,0
36098,8118,161,0
36099,8134,161,0
36100,82,161,0
36101,8202,161,0
36102,8206,161,2
36103,8210,161,0
36104,8222,161,0
36105,8248,161,0
36106,8257,161,0
36107,8290,161,4
36108,8297,161,6
36109,8340,161,0
36110,8356,161,0
36111,8362,161,0
36112,8384,161,0
36113,8400,161,0
36114,8428,161,0
36115,8430,161,0
36116,8436,161,2
36117,8441,161,0
36118,8445,161,0
36119,8461,161,0
36120,8507,161,0
36121,8584,161,0
36122,8591,161,0
36123,8604,161,0
36124,8664,161,0
36125,8687,161,0
36126,8707,161,2
36127,8713,161,0
36128,8753,161,0
36129,8767,161,2
36130,8789,161,0
36131,88,161,0
36132,888,161,0
36133,8915,161,0
36134,8917,161,0
36135,8924,161,0
36136,8957,161,0
36137,8959,161,0
36138,8998,161,0
36139,9000,161,0
36140,9002,161,0
36141,9017,161,0
36142,9041,161,2
36143,9044,161,0
36144,9057,161,2
36145,9060,161,0
36146,9063,161,2
36147,9082,161,0
36148,9104,161,0
36149,9111,161,0
36150,9169,161,0
36151,921,161,0
36152,9236,161,0
36153,9338,161,0
36154,9405,161,0
36155,9406,161,0
36156,941,161,0
36157,9430,161,2
36158,9451,161,0
36159,9512,161,0
36160,9550,161,0
