,customerId,productId,purchase_count
38254,16956,147,2
38255,16956,221,2
38256,16956,88,1
38257,16957,1,2
38258,16957,215,1
38259,16957,25,1
38260,16957,282,2
38261,16957,36,2
38262,16957,42,2
38263,16957,43,2
38264,16957,45,2
38265,16957,52,2
38266,16957,63,2
38267,16957,79,1
38268,16957,8,1
38269,16958,100,1
38270,16958,17,1
38271,16958,203,1
38272,16958,33,1
38273,16958,5,2
38274,16958,7,1
38275,16958,91,2
38276,16959,1,2
38277,16960,13,2
38278,16960,5,1
38279,16962,1,2
38280,16962,14,1
38281,16964,1,2
38282,16964,153,1
38283,16964,265,1
38284,16964,94,4
38285,16965,147,2
38286,16965,22,3
38287,16965,295,3
38288,16965,73,1
38289,16965,89,1
38290,16966,1,2
38291,16966,119,3
38292,16966,42,2
38293,16966,52,2
38294,16966,84,2
38295,16967,11,3
38296,16967,23,2
38297,16967,273,1
38298,16967,29,1
38299,16967,73,1
38300,16968,1,2
38301,16969,172,1
38302,16969,191,1
38303,16969,20,1
38304,16969,206,1
38305,16969,24,2
38306,16969,4,3
38307,1697,102,2
38308,1697,104,1
38309,1697,106,1
38310,1697,13,1
38311,1697,135,1
38312,1697,137,1
38313,1697,142,3
38314,1697,153,2
38315,1697,157,4
38316,1697,159,1
38317,1697,16,2
38318,1697,172,1
38319,1697,18,1
38320,1697,192,1
38321,1697,20,3
38322,1697,248,3
38323,1697,273,2
38324,1697,3,7
38325,1697,30,1
38326,1697,34,1
38327,1697,35,2
38328,1697,37,1
38329,1697,38,1
38330,1697,44,2
38331,1697,48,1
38332,1697,5,1
38333,1697,55,1
38334,1697,59,3
38335,1697,60,1
38336,1697,72,2
38337,1697,78,3
38338,1697,79,1
38339,1697,8,3
38340,1697,94,1
38341,1697,97,3
38342,16970,112,1
38343,16970,122,1
38344,16970,199,1
38345,16970,66,2
38346,16971,25,1
38347,16971,75,2
38348,16972,122,1
38349,16972,20,1
38350,16972,237,1
38351,16972,4,1
38352,16972,7,1
38353,16973,1,4
38354,16973,180,2
38355,16973,64,1
38356,16974,1,1
38357,16974,22,3
38358,16975,1,2
38359,16975,10,1
38360,16975,117,2
38361,16975,17,1
38362,16975,21,1
38363,16975,31,2
38364,16975,97,1
38365,16976,162,2
38366,16977,237,2
38367,16977,45,2
38368,16977,5,1
38369,16978,250,1
38370,16978,95,3
38371,1698,106,1
38372,1698,146,1
38373,1698,167,1
38374,1698,186,1
38375,1698,195,1
38376,1698,199,1
38377,1698,21,1
38378,1698,216,1
38379,1698,264,2
38380,1698,33,1
38381,1698,36,2
38382,1698,48,1
38383,1698,59,1
38384,1698,72,2
38385,1698,76,1
38386,1698,79,1
38387,1698,8,1
38388,1698,95,2
38389,16980,1,4
38390,16980,14,1
38391,16980,270,1
38392,16980,297,1
38393,16981,143,1
38394,16981,287,1
38395,16981,45,2
38396,16981,50,1
38397,16981,52,1
38398,16982,1,2
38399,16983,208,2
38400,16983,237,2
38401,16983,32,1
38402,16983,50,1
38403,16984,96,1
38404,16985,7,1
38405,16986,143,1
38406,16987,1,2
38407,16987,12,2
38408,16987,25,1
38409,16987,299,1
38410,16987,55,2
38411,16988,1,1
38412,16988,112,3
38413,16988,185,3
38414,16988,187,3
38415,16988,61,1
38416,16988,78,1
38417,16988,85,3
38418,1699,13,1
38419,1699,158,1
38420,1699,43,2
38421,1699,65,4
38422,1699,7,2
38423,1699,9,1
38424,16990,129,5
38425,16990,166,1
38426,16990,186,2
38427,16990,191,1
38428,16990,20,1
38429,16990,200,4
38430,16990,202,1
38431,16990,206,2
38432,16990,244,1
38433,16990,245,1
38434,16990,25,1
38435,16990,250,1
38436,16990,268,6
38437,16990,275,1
38438,16990,30,1
38439,16990,38,3
38440,16990,48,1
38441,16990,57,2
38442,16990,65,2
38443,16990,71,1
38444,16990,8,3
38445,16990,87,3
38446,16991,127,3
38447,16991,5,1
38448,16991,50,2
38449,16993,292,1
38450,16993,71,3
38451,16995,124,1
38452,16995,194,3
38453,16995,224,1
38454,16995,259,1
38455,16995,31,2
38456,16995,43,1
38457,16995,5,1
38458,16995,72,2
38459,16995,8,3
38460,16995,80,1
38461,16996,1,8
38462,16996,151,1
38463,16996,4,1
38464,16997,1,2
38465,16997,267,2
38466,16997,31,2
38467,16997,40,2
38468,16998,39,1
38469,16998,40,1
38470,16999,21,1
38471,16999,220,3
38472,16999,246,2
38473,16999,284,2
38474,17,140,1
38475,17,149,4
38476,17,153,1
38477,17,167,1
38478,17,244,1
38479,17,279,3
38480,17,293,1
38481,17,42,1
38482,17,43,1
38483,17,49,3
38484,17,65,1
38485,17,7,1
38486,17,71,3
38487,170,1,1
38488,170,14,1
38489,170,19,1
38490,170,2,1
38491,170,20,1
38492,170,240,1
38493,170,81,1
38494,1700,263,3
38495,1700,72,1
38496,17000,8,1
38497,17001,224,1
38498,17002,1,2
38499,17002,146,1
38500,17003,1,2
38501,17003,206,1
38502,17003,7,2
38503,17003,89,5
38504,17004,1,2
38505,17004,193,2
38506,17004,5,1
38507,17004,59,1
38508,17004,93,3
38509,17005,22,3
38510,17006,40,2
38511,17007,14,1
38512,17007,28,1
38513,17007,5,1
38514,17007,95,2
38515,17009,206,1
38516,17009,45,1
38517,17009,51,1
38518,17009,9,1
38519,1701,135,1
38520,1701,137,1
38521,1701,159,1
38522,1701,203,2
38523,1701,226,3
38524,1701,271,1
38525,1701,280,1
38526,1701,51,1
38527,1701,8,1
38528,17010,14,1
38529,17010,264,1
38530,17010,43,1
38531,17010,44,1
38532,17010,71,2
38533,17010,98,1
38534,17011,101,1
38535,17011,105,2
38536,17011,11,1
38537,17011,164,1
38538,17011,178,1
38539,17011,2,1
38540,17011,23,1
38541,17011,29,1
38542,17011,45,2
38543,17011,46,1
38544,17011,50,3
38545,17011,91,1
38546,17011,98,2
38547,17012,246,2
38548,17013,1,2
38549,17013,120,2
38550,17013,122,1
38551,17013,178,1
38552,17013,57,1
38553,17014,1,2
38554,17015,1,2
38555,17015,21,1
38556,17016,14,1
38557,17016,154,7
38558,17016,16,2
38559,17016,160,2
38560,17016,166,2
38561,17016,178,1
38562,17016,2,1
38563,17016,241,4
38564,17016,25,1
38565,17016,281,2
38566,17016,3,1
38567,17016,38,2
38568,17016,4,1
38569,17016,40,1
38570,17017,5,1
38571,17018,1,2
38572,17018,158,2
38573,17018,220,1
38574,17018,234,2
38575,17018,28,3
38576,17019,141,1
38577,17019,56,3
38578,17019,9,1
38579,1702,1,1
38580,1702,103,1
38581,1702,21,1
38582,1702,272,1
38583,1702,40,1
38584,1702,44,2
38585,1702,49,3
38586,1702,60,1
38587,17020,101,1
38588,17020,9,1
38589,17022,209,2
38590,17022,7,1
38591,17023,1,1
38592,17023,14,2
38593,17023,145,1
38594,17023,95,1
38595,17024,101,1
38596,17024,132,1
38597,17024,139,1
38598,17024,216,1
38599,17024,248,1
38600,17024,59,1
38601,17024,93,1
38602,17025,160,1
38603,17026,12,1
38604,17026,212,1
38605,17026,269,1
38606,17026,40,4
38607,17026,95,2
38608,17028,117,1
38609,17029,1,2
38610,1703,1,1
38611,1703,154,1
38612,1703,246,3
38613,1703,284,3
38614,1703,7,1
38615,17030,288,1
38616,17031,116,1
38617,17031,42,1
38618,17031,65,1
38619,17031,98,1
38620,17032,109,2
38621,17032,111,3
38622,17032,12,1
38623,17032,122,1
38624,17032,210,1
38625,17032,4,1
38626,17032,7,1
38627,17033,1,1
38628,17033,157,1
38629,17033,21,1
38630,17033,8,2
38631,17034,285,1
38632,17034,299,1
38633,17034,37,3
38634,17034,4,1
38635,17034,64,3
38636,17035,1,2
38637,17035,126,1
38638,17035,82,1
38639,17035,89,3
38640,17036,12,1
38641,17036,127,1
38642,17036,14,1
38643,17036,144,1
38644,17036,163,1
38645,17036,192,1
38646,17036,2,1
38647,17036,236,3
38648,17037,1,2
38649,17037,166,1
38650,17037,189,3
38651,17037,276,2
38652,17037,89,3
38653,17038,30,3
38654,17039,20,1
38655,17039,235,1
38656,17039,40,1
38657,17039,51,2
38658,1704,1,2
38659,1704,111,1
38660,1704,15,2
38661,1704,190,1
38662,1704,2,1
38663,1704,295,2
38664,1704,49,1
38665,1704,8,2
38666,1704,94,1
38667,17040,173,1
38668,17040,280,1
38669,17040,281,1
38670,17040,31,1
38671,17040,65,1
38672,17040,96,1
38673,17042,1,2
38674,17042,117,1
38675,17042,72,1
38676,17043,173,1
38677,17043,3,3
38678,17046,1,4
38679,17046,115,2
38680,17046,124,1
38681,17046,147,1
38682,17046,15,1
38683,17046,156,1
38684,17046,158,2
38685,17046,2,2
38686,17046,207,1
38687,17046,221,1
38688,17046,286,1
38689,17046,298,1
38690,17046,39,2
38691,17046,5,1
38692,17046,59,1
38693,17046,82,1
38694,17046,86,2
38695,17046,9,1
38696,17047,1,2
38697,17048,13,2
38698,17048,180,1
38699,17048,210,1
38700,17048,217,1
38701,17048,43,1
38702,17048,48,2
38703,17048,69,1
38704,17048,8,2
38705,17048,84,1
38706,17049,14,1
38707,17049,261,2
38708,17049,36,2
38709,17049,8,1
38710,1705,17,2
38711,1705,2,2
38712,1705,255,1
38713,1705,33,1
38714,1705,47,1
38715,1705,5,1
38716,17050,12,1
38717,17050,24,1
38718,17051,1,1
38719,17052,1,2
38720,17052,21,1
38721,17052,7,1
38722,17053,1,2
38723,17053,107,2
38724,17053,2,2
38725,17054,107,1
38726,17054,11,1
38727,17054,20,1
38728,17054,23,1
38729,17054,247,2
38730,17054,277,1
38731,17054,29,2
38732,17054,86,1
38733,17055,184,1
38734,17055,25,1
38735,17055,296,1
38736,17055,86,1
38737,17055,92,2
38738,17056,12,1
38739,17056,193,2
38740,17056,33,1
38741,17056,59,3
38742,17056,62,1
38743,17056,66,1
38744,17057,107,2
38745,17057,135,1
38746,17057,186,2
38747,17057,235,3
38748,17057,273,1
38749,17057,45,1
38750,17058,14,2
38751,17058,231,1
38752,1706,107,1
38753,1706,11,3
38754,1706,23,2
38755,17060,73,2
38756,17061,206,1
38757,17061,259,2
38758,17061,49,3
38759,17061,63,1
38760,17063,131,1
38761,17063,201,2
38762,17063,263,1
38763,17063,34,3
38764,17063,38,1
38765,17063,48,1
38766,17064,15,1
38767,17064,20,1
38768,17064,217,1
38769,17064,266,1
38770,17064,89,1
38771,17065,1,2
38772,17065,238,3
38773,17067,246,2
38774,17068,168,1
38775,17068,228,1
38776,17068,43,2
38777,17069,40,2
38778,17069,69,1
38779,1707,0,3
38780,1707,13,2
38781,1707,72,3
38782,17070,18,3
38783,17071,136,3
38784,17071,208,1
38785,17071,36,1
38786,17071,38,1
38787,17071,59,1
38788,17073,100,1
38789,17073,112,1
38790,17073,196,2
38791,17074,140,1
38792,17075,112,1
38793,17075,153,2
38794,17075,166,1
38795,17075,17,1
38796,17075,190,2
38797,17075,288,2
38798,17075,36,1
38799,17075,38,1
38800,17075,44,2
38801,17075,48,1
38802,17075,49,2
38803,17075,61,1
38804,17075,63,1
38805,17075,8,1
38806,17075,96,3
38807,17076,21,1
38808,17077,15,3
38809,17077,185,2
38810,17077,187,1
38811,17077,85,1
38812,17078,234,1
38813,17079,112,1
38814,17079,14,1
38815,17079,91,1
38816,1708,86,1
38817,17080,176,1
38818,17080,20,1
38819,17080,89,1
38820,17081,1,4
38821,17081,126,2
38822,17081,152,1
38823,17081,238,3
38824,17081,242,2
38825,17081,61,2
38826,17081,7,1
38827,17081,90,1
38828,17082,15,1
38829,17082,151,1
38830,17082,198,2
38831,17082,24,1
38832,17082,86,1
38833,17083,117,3
38834,17083,160,2
38835,17084,1,2
38836,17084,276,1
38837,17085,96,2
38838,17087,1,1
38839,17087,125,2
38840,17087,159,1
38841,17087,30,2
38842,17088,52,2
38843,17088,77,1
38844,17089,42,1
38845,17089,7,2
38846,1709,129,1
38847,1709,134,3
38848,1709,228,4
38849,1709,237,1
38850,1709,276,1
38851,1709,43,1
38852,1709,7,2
38853,1709,92,2
38854,1709,94,2
38855,17090,115,2
38856,17090,134,1
38857,17090,14,3
38858,17090,18,5
38859,17090,21,1
38860,17090,223,2
38861,17090,250,1
38862,17090,34,3
38863,17090,35,1
38864,17090,4,2
38865,17090,81,1
38866,17090,82,2
38867,17091,12,2
38868,17091,18,2
38869,17091,227,1
38870,17091,41,4
38871,17091,66,1
38872,17092,20,1
38873,17092,246,2
38874,17093,0,3
38875,17093,1,2
38876,17093,280,2
38877,17093,30,1
38878,17093,35,1
38879,17093,36,1
38880,17093,44,2
38881,17094,220,1
38882,17094,62,1
38883,17095,14,1
38884,17095,143,1
38885,17095,25,1
38886,17095,266,1
38887,17095,71,3
38888,17096,1,2
38889,17096,238,3
38890,17096,256,2
38891,17096,26,3
38892,17096,6,3
38893,17097,113,1
38894,17097,145,2
38895,17097,152,1
38896,17097,174,1
38897,17097,192,1
38898,17097,217,2
38899,17097,260,1
38900,17097,266,1
38901,17097,268,1
38902,17097,289,1
38903,17097,296,1
38904,17099,12,1
38905,17099,66,1
38906,171,106,1
38907,171,12,4
38908,171,121,1
38909,171,13,2
38910,171,134,3
38911,171,137,1
38912,171,138,2
38913,171,144,1
38914,171,15,5
38915,171,153,2
38916,171,162,3
38917,171,178,1
38918,171,179,1
38919,171,2,2
38920,171,20,1
38921,171,21,2
38922,171,214,1
38923,171,221,1
38924,171,298,2
38925,171,55,2
38926,171,59,6
38927,171,62,2
38928,171,66,3
38929,171,70,2
38930,171,78,1
38931,171,96,1
38932,1710,2,1
38933,1710,70,1
38934,1710,97,1
38935,17100,1,2
38936,17100,24,1
38937,17101,103,2
38938,17101,178,2
38939,17101,223,2
38940,17102,1,1
38941,17102,13,2
38942,17102,14,2
38943,17102,151,1
38944,17102,19,3
38945,17102,236,2
38946,17102,4,2
38947,17102,5,1
38948,17102,51,2
38949,17102,66,1
38950,17103,14,1
38951,17103,165,1
38952,17103,24,1
38953,17103,269,1
38954,17105,165,3
38955,17105,180,1
38956,17105,238,1
38957,17105,274,1
38958,17105,276,3
38959,17105,60,4
38960,17106,98,1
38961,17107,1,4
38962,17107,119,3
38963,17107,141,1
38964,17107,198,1
38965,17107,21,3
38966,17107,260,3
38967,17107,39,9
38968,17107,47,1
38969,17107,86,9
38970,17108,40,1
38971,17109,121,2
38972,17109,6,1
38973,1711,117,2
38974,1711,33,1
38975,1711,5,1
38976,17110,1,1
38977,17110,152,1
38978,17110,199,1
38979,17111,144,1
38980,17111,98,2
38981,17112,218,2
38982,17113,1,2
38983,17114,105,1
38984,17114,124,1
38985,17114,14,1
38986,17114,167,1
38987,17114,196,2
38988,17114,20,1
38989,17114,246,2
38990,17114,291,1
38991,17114,51,1
38992,17114,87,1
38993,17114,90,3
38994,17115,120,1
38995,17115,167,1
38996,17115,200,1
38997,17115,44,2
38998,17116,105,2
38999,17116,14,1
39000,17116,176,1
39001,17116,280,2
39002,17116,34,6
39003,17117,134,2
39004,17117,148,2
39005,17117,15,1
39006,17117,181,2
39007,17118,14,1
39008,17118,69,1
39009,17118,94,1
39010,17119,15,1
39011,17119,295,1
39012,1712,11,3
39013,1712,14,2
39014,1712,235,1
39015,1712,236,3
39016,1712,29,2
39017,17120,10,4
39018,17120,13,1
39019,17120,136,1
39020,17120,56,1
39021,17120,72,1
39022,17120,99,1
39023,17121,189,2
39024,17123,1,1
39025,17123,116,2
39026,17123,167,1
39027,17123,237,1
39028,17123,238,2
39029,17123,24,2
39030,17123,271,1
39031,17123,285,1
39032,17123,30,1
39033,17123,43,1
39034,17123,62,1
39035,17123,7,2
39036,17123,80,2
39037,17123,81,1
39038,17124,1,2
39039,17124,123,2
39040,17124,32,1
39041,17124,7,2
39042,17126,219,1
39043,17126,237,1
39044,17126,6,1
39045,17127,17,1
39046,17127,26,3
39047,17128,119,1
39048,17128,120,1
39049,17128,167,1
39050,17128,210,2
39051,17128,53,1
39052,17128,86,1
39053,1713,120,1
39054,1713,172,1
39055,1713,291,3
39056,1713,51,3
39057,1713,7,1
39058,17130,216,3
39059,17130,9,2
39060,17131,14,1
39061,17131,192,1
39062,17131,228,1
39063,17132,12,1
39064,17132,143,1
39065,17132,144,1
39066,17132,152,1
39067,17132,2,1
39068,17132,21,1
39069,17132,242,1
39070,17132,66,1
39071,17133,133,1
39072,17133,176,1
39073,17133,198,1
39074,17133,2,2
39075,17133,200,1
39076,17133,5,1
39077,17133,9,1
39078,17133,93,1
39079,17134,103,2
39080,17134,193,1
39081,17134,254,1
39082,17134,296,2
39083,17134,297,1
39084,17134,94,1
39085,17135,1,2
39086,17137,1,1
39087,17137,199,2
39088,17137,254,1
39089,17138,158,3
39090,17138,176,1
39091,17138,235,1
39092,17138,288,2
39093,1714,106,1
39094,1714,107,1
39095,1714,108,1
39096,1714,11,2
39097,1714,113,1
39098,1714,12,1
39099,1714,144,1
39100,1714,146,1
39101,1714,174,1
39102,1714,185,1
39103,1714,187,2
39104,1714,202,2
39105,1714,22,1
39106,1714,220,1
39107,1714,23,1
39108,1714,24,2
39109,1714,242,1
39110,1714,26,5
39111,1714,260,1
39112,1714,265,1
39113,1714,267,1
39114,1714,283,1
39115,1714,63,2
39116,1714,85,1
39117,1714,88,1
39118,1714,90,1
39119,1714,92,1
39120,17140,209,2
39121,17140,282,2
39122,17140,45,2
39123,17142,238,1
39124,17142,59,1
39125,17144,131,1
39126,17144,202,1
39127,17144,291,1
39128,17144,299,1
39129,17144,7,1
39130,17145,64,2
39131,17148,240,1
39132,17149,12,2
39133,17149,24,1
39134,17149,51,1
39135,17149,71,1
39136,1715,107,2
39137,1715,11,2
39138,1715,138,1
39139,1715,29,2
39140,1715,299,1
39141,1715,43,2
39142,1715,5,1
39143,17150,112,1
39144,17150,176,2
39145,17150,244,1
39146,17151,120,1
39147,17151,130,2
39148,17151,206,1
39149,17151,285,1
39150,17151,287,1
39151,17151,40,2
39152,17151,42,1
39153,17151,44,1
39154,17151,45,2
39155,17151,69,1
39156,17152,0,2
39157,17152,100,1
39158,17152,111,1
39159,17152,126,2
39160,17152,130,1
39161,17152,144,1
39162,17152,16,2
39163,17152,44,1
39164,17152,94,1
39165,17153,19,1
39166,17153,263,1
39167,17153,69,2
39168,17154,1,2
39169,17154,234,2
39170,17154,5,1
39171,17155,20,2
39172,17155,55,2
39173,17156,123,1
39174,17156,127,1
39175,17156,232,1
39176,17157,50,1
39177,17157,7,1
39178,17157,71,1
39179,17157,9,2
39180,17157,94,1
39181,17158,149,1
39182,17158,66,2
39183,17159,112,1
39184,17159,123,1
39185,17159,14,1
39186,17159,15,1
39187,17159,150,1
39188,17159,154,1
39189,17159,178,1
39190,17159,200,1
39191,17159,205,1
39192,17159,233,1
39193,17159,256,1
39194,17159,42,1
39195,17159,5,1
39196,17159,93,1
39197,1716,174,1
39198,17160,101,1
39199,17160,219,1
39200,17160,282,1
39201,17160,30,1
39202,17160,31,1
39203,17160,42,1
39204,17161,282,2
39205,17161,45,2
39206,17161,50,1
39207,17162,174,1
39208,17162,80,1
39209,17162,98,1
39210,17163,35,1
39211,17163,47,2
39212,17164,1,2
39213,17164,21,3
39214,17164,47,3
39215,17164,5,1
39216,17165,1,2
39217,17166,169,3
39218,17166,174,1
39219,17167,1,2
39220,17167,122,2
39221,17167,30,1
39222,17168,1,2
39223,1717,1,2
39224,1717,107,3
39225,1717,11,3
39226,1717,142,1
39227,1717,143,1
39228,1717,151,1
39229,1717,162,2
39230,1717,166,1
39231,1717,183,2
39232,1717,195,1
39233,1717,2,2
39234,1717,20,1
39235,1717,200,1
39236,1717,21,1
39237,1717,223,2
39238,1717,23,1
39239,1717,238,1
39240,1717,255,1
39241,1717,29,2
39242,1717,3,2
39243,1717,31,2
39244,1717,35,1
39245,1717,46,1
39246,1717,8,2
39247,17170,100,1
39248,17170,173,1
39249,17171,102,2
39250,17171,14,2
39251,17171,193,1
39252,17171,2,1
39253,17171,5,1
39254,17171,95,2
39255,17173,1,2
39256,17173,112,5
39257,17173,117,2
39258,17173,142,1
39259,17173,40,2
39260,17173,92,1
39261,17174,24,1
39262,17175,25,3
39263,17175,60,2
39264,17178,244,1
39265,17179,212,3
39266,1718,12,7
39267,1718,120,2
39268,1718,133,1
39269,1718,135,1
39270,1718,157,1
39271,1718,20,2
39272,1718,210,1
39273,1718,232,3
39274,1718,234,1
39275,1718,25,1
39276,1718,274,1
39277,1718,28,4
39278,1718,287,4
39279,1718,299,1
39280,1718,40,5
39281,1718,56,5
39282,1718,67,1
39283,1718,76,2
39284,1718,89,2
39285,17180,1,2
39286,17181,198,1
39287,17181,244,1
39288,17182,269,1
39289,17183,1,1
39290,17183,12,1
39291,17183,17,1
39292,17183,266,1
39293,17184,207,3
39294,17184,22,3
39295,17184,51,1
39296,17184,62,2
39297,17185,146,1
39298,17185,32,3
39299,17185,6,1
39300,17186,101,1
39301,17186,147,1
39302,17186,2,1
39303,17186,266,1
39304,17186,276,1
39305,17186,79,1
39306,17186,8,1
39307,17186,82,1
39308,17187,71,1
39309,17188,1,2
39310,17188,295,1
39311,17189,111,2
39312,17189,15,1
39313,17189,17,1
39314,17189,246,1
39315,17189,259,1
39316,17189,41,2
39317,17189,5,1
39318,1719,1,2
39319,1719,107,6
39320,1719,109,1
39321,1719,149,1
39322,1719,159,4
39323,1719,30,3
39324,1719,31,1
39325,1719,39,1
39326,1719,55,2
39327,1719,64,3
39328,1719,86,1
39329,1719,95,2
39330,1719,99,1
39331,17190,102,1
39332,17191,27,3
39333,17192,140,3
39334,17192,266,1
39335,17193,133,1
39336,17193,209,1
39337,17193,236,3
39338,17193,287,2
39339,17193,50,1
39340,17193,9,2
39341,17194,1,1
39342,17194,109,1
39343,17194,145,1
39344,17194,146,2
39345,17194,180,1
39346,17194,190,1
39347,17194,191,1
39348,17194,30,1
39349,17194,49,1
39350,17195,122,1
39351,17195,156,1
39352,17195,166,1
39353,17195,203,2
39354,17195,214,2
39355,17195,287,1
39356,17195,86,2
39357,17196,1,1
39358,17196,202,1
39359,17196,208,1
39360,17196,24,2
39361,17196,26,3
39362,17196,38,3
39363,17196,42,1
39364,17196,52,2
39365,17196,79,1
39366,17196,8,2
39367,17197,153,1
39368,17198,21,1
39369,17198,261,1
39370,17198,96,1
39371,17199,105,1
39372,17199,109,1
39373,17199,154,1
39374,17199,237,1
39375,17199,54,2
39376,172,111,1
39377,172,143,2
39378,172,145,1
39379,172,150,1
39380,172,168,1
39381,172,17,1
39382,172,172,1
39383,172,192,1
39384,172,2,2
39385,172,20,2
39386,172,208,2
39387,172,211,4
39388,172,229,6
39389,172,249,1
39390,172,253,3
39391,172,264,1
39392,172,278,5
39393,172,36,1
39394,172,42,3
39395,172,44,2
39396,172,49,1
39397,172,5,1
39398,172,63,2
39399,172,65,1
39400,172,77,2
39401,172,79,2
39402,172,8,1
39403,172,92,1
39404,1720,0,3
39405,1720,1,2
39406,1720,102,2
39407,1720,105,1
39408,1720,179,1
39409,1720,180,1
39410,1720,205,2
39411,1720,38,2
39412,1720,48,1
39413,1720,8,1
39414,17201,100,3
39415,17201,17,1
39416,17201,2,1
39417,17201,200,1
39418,17201,224,1
39419,17201,290,3
39420,17201,5,2
39421,17202,14,2
39422,17202,24,1
39423,17202,242,1
39424,17202,9,1
39425,17203,1,1
39426,17203,14,4
39427,17203,17,2
39428,17203,21,3
39429,17203,262,1
39430,17203,266,3
39431,17203,60,5
39432,17203,63,1
39433,17203,82,1
39434,17203,9,2
39435,17204,174,1
39436,17204,95,2
39437,17205,1,2
39438,17205,205,1
39439,17205,21,2
39440,17205,23,1
39441,17205,258,1
39442,17207,1,2
39443,17207,174,1
39444,17207,255,2
39445,17208,24,1
39446,17208,7,1
39447,17209,264,1
39448,1721,14,3
39449,1721,150,2
39450,1721,2,2
39451,1721,33,3
39452,1721,5,1
39453,1721,55,1
39454,17210,105,3
39455,17210,14,1
39456,17210,23,1
39457,17210,255,1
39458,17210,259,1
39459,17210,36,1
39460,17210,48,1
39461,17210,57,1
39462,17210,7,1
39463,17210,8,1
39464,17211,218,2
39465,17211,45,1
39466,17212,113,1
39467,17212,15,1
39468,17212,228,1
39469,17213,101,1
39470,17213,244,1
39471,17213,78,1
39472,17214,113,1
39473,17214,176,2
39474,17214,183,1
39475,17214,269,1
39476,17214,93,1
39477,17215,1,2
39478,17215,106,1
39479,17215,11,3
39480,17215,147,1
39481,17215,175,1
39482,17215,180,1
39483,17215,5,1
39484,17215,67,1
39485,17215,88,1
39486,17217,129,3
39487,17218,1,2
39488,17218,50,2
39489,1722,120,3
39490,1722,20,3
39491,1722,297,1
39492,17220,231,2
39493,17220,286,1
39494,17220,40,1
39495,17221,1,1
39496,17221,154,1
39497,17221,257,1
39498,17221,266,1
39499,17222,6,3
39500,17222,72,2
39501,17224,14,1
39502,17224,180,1
39503,17224,2,1
39504,17224,36,1
39505,17224,47,1
39506,17224,48,2
39507,17224,8,3
39508,17225,149,1
39509,17225,86,1
39510,17226,61,1
39511,17227,1,2
39512,17227,147,1
39513,17227,221,1
39514,17227,266,1
39515,17227,295,2
39516,17228,40,1
39517,17228,45,2
39518,17229,141,1
39519,17229,282,2
39520,17229,45,2
39521,17229,50,1
39522,1723,11,3
39523,1723,15,1
39524,1723,164,2
39525,1723,225,2
39526,1723,33,1
39527,1723,39,1
39528,1723,86,1
39529,1723,9,1
39530,17230,1,2
39531,17230,88,2
39532,17231,140,1
39533,17234,1,2
39534,17234,106,1
39535,17234,140,2
39536,17234,266,1
39537,17236,147,2
39538,17236,165,1
39539,17236,18,1
39540,17236,239,1
39541,17236,4,3
39542,17236,61,1
39543,17236,94,1
39544,17237,230,5
39545,17238,150,1
39546,17239,0,3
39547,17239,129,2
39548,17239,13,1
39549,17239,14,2
39550,17239,166,1
39551,17239,201,1
39552,17239,241,2
39553,17239,41,1
39554,17239,96,1
39555,1724,1,2
39556,1724,161,1
39557,1724,164,3
39558,1724,180,1
39559,1724,298,1
39560,1724,46,1
39561,1724,48,1
39562,1724,5,1
39563,1724,70,1
39564,1724,79,1
39565,1724,8,2
39566,17240,288,1
39567,17240,92,2
39568,17243,129,2
39569,17243,54,2
39570,17244,71,1
39571,17245,30,1
39572,17245,94,1
39573,17246,17,2
39574,17246,5,2
39575,17247,1,2
39576,17247,10,2
39577,17247,250,1
39578,17247,32,2
39579,17247,5,1
39580,17247,56,2
39581,17248,113,1
39582,17248,117,2
39583,17248,233,3
39584,1725,120,2
39585,1725,125,3
39586,1725,17,1
39587,1725,2,2
39588,1725,200,1
39589,1725,271,2
39590,1725,274,1
39591,1725,33,1
39592,1725,44,3
39593,1725,5,1
39594,17250,140,1
39595,17250,205,2
39596,17250,289,1
39597,17250,50,1
39598,17250,56,2
39599,17250,9,4
39600,17252,0,2
39601,17252,1,2
39602,17253,1,2
39603,17253,101,1
39604,17253,129,1
39605,17253,154,1
39606,17254,1,2
39607,17254,159,2
39608,17254,21,3
39609,17255,109,1
39610,17255,133,1
39611,17255,15,1
39612,17255,258,1
39613,17255,283,1
39614,17255,66,1
39615,17255,80,1
39616,17256,133,1
39617,17256,258,1
39618,17256,299,3
39619,17256,45,2
39620,17257,156,1
39621,17257,196,1
39622,17257,276,2
39623,17257,64,1
39624,17257,89,1
39625,17258,10,2
39626,1726,12,2
39627,1726,133,1
39628,1726,15,1
39629,1726,153,3
39630,1726,20,1
39631,1726,267,1
39632,1726,47,1
39633,1726,50,1
39634,1726,9,2
39635,17260,101,1
39636,17260,15,2
39637,17260,286,1
39638,17262,51,1
39639,17263,16,2
39640,17263,270,1
39641,17263,35,1
39642,17263,47,2
39643,17263,55,1
39644,17264,149,1
39645,17264,16,2
39646,17264,266,1
39647,17264,288,1
39648,17264,86,1
39649,17265,216,1
39650,17265,24,1
39651,17265,89,1
39652,17266,148,1
39653,17266,80,2
39654,17267,144,1
39655,17267,3,2
39656,17267,68,1
39657,17267,89,1
39658,17268,14,1
39659,17268,251,1
